Line#,Date,"Solar Radiation (S-LIB 21661173:21515235-1), W/m^2, ideaslab","Temperature (S-THC 21661173:21555952-1), *C, ideaslab","RH (S-THC 21661173:21555952-2), %, ideaslab","Dew Point (S-THC 21661173:21555952-3), *C, ideaslab","Wind Speed (S-WCG 21661173:21556122-1), m/s, ideaslab","Gust Speed (S-WCG 21661173:21556122-2), m/s, ideaslab","Wind Direction (S-WCG 21661173:21556122-3), *, ideaslab","Rain (S-RGB 21661173:21560962-1), mm, ideaslab","Solar Radiation (S-LIB 21535782:21515235-1), W/m^2, ideaslab(Aug23)","Temperature (S-THC 21535782:21555952-1), *C, ideaslab(Aug23)","RH (S-THC 21535782:21555952-2), %, ideaslab(Aug23)","Dew Point (S-THC 21535782:21555952-3), *C, ideaslab(Aug23)","Wind Speed (S-WCG 21535782:21556122-1), m/s, ideaslab(Aug23)","Gust Speed (S-WCG 21535782:21556122-2), m/s, ideaslab(Aug23)","Wind Direction (S-WCG 21535782:21556122-3), *, ideaslab(Aug23)","Rain (S-RGB 21535782:21560962-1), mm, ideaslab(Aug23)","Temperature (S-THC 21535782:21654097-1), *C, ideaslab(test)","RH (S-THC 21535782:21654097-2), %, ideaslab(test)","Dew Point (S-THC 21535782:21654097-3), *C, ideaslab(test)","Dew Point (S-THC 21661173:21397574-3), *C, ideaslab","Temperature (S-THC 21661173:21397574-1), *C, ideaslab","RH (S-THC 21661173:21397574-2), %, ideaslab"
15327,09/13/23 11:55:00,,,,,,,,,1,29.247,77.491,24.933,1.0,2.3,155,0.0,,,,,,
15328,09/13/23 12:00:00,,,,,,,,,1,29.204,77.906,24.981,1.3,3.3,168,0.0,,,,,,
15329,09/13/23 12:05:00,,,,,,,,,1,29.204,78.421,25.092,1.3,4.7,168,0.0,,,,,,
15330,09/13/23 12:10:00,,,,,,,,,1,29.054,78.357,24.932,2.0,5.3,169,0.0,,,,,,
15331,09/13/23 12:15:00,,,,,,,,,1,29.097,78.260,24.953,1.7,4.0,155,0.0,,,,,,
15332,09/13/23 12:20:00,,,,,,,,,1,29.076,78.474,24.978,1.7,4.0,168,0.0,,,,,,
15333,09/13/23 12:25:00,,,,,,,,,1,29.011,78.685,24.961,2.3,4.3,162,0.0,,,,,,
15334,09/13/23 12:30:00,,,,,,,,,1,29.054,79.065,25.084,2.0,4.7,162,0.0,,,,,,
15335,09/13/23 12:35:00,,,,,,,,,1,29.076,78.988,25.088,1.3,3.0,148,0.0,,,,,,
15336,09/13/23 12:40:00,,,,,,,,,1,29.097,78.735,25.055,1.3,3.3,159,0.0,,,,,,
15337,09/13/23 12:45:00,,,,,,,,,1,29.076,79.028,25.097,2.0,5.0,166,0.0,,,,,,
15338,09/13/23 12:50:00,,,,,,,,,1,29.054,79.231,25.119,1.7,3.3,151,0.0,,,,,,
15339,09/13/23 12:55:00,,,,,,,,,1,28.990,79.547,25.123,1.7,3.7,160,0.0,,,,,,
15340,09/13/23 13:00:00,,,,,,,,,1,29.011,79.202,25.071,2.0,4.3,160,0.0,,,,,,
15341,09/13/23 13:05:00,,,,,,,,,1,28.968,79.080,25.004,3.0,5.0,163,0.0,,,,,,
15342,09/13/23 13:10:00,,,,,,,,,1,29.097,79.252,25.165,1.3,4.3,153,0.0,,,,,,
15343,09/13/23 13:15:00,,,,,,,,,1,29.011,79.307,25.094,2.0,4.3,135,0.0,,,,,,
15344,09/13/23 13:20:00,,,,,,,,,1,29.011,79.570,25.149,1.7,5.0,151,0.0,,,,,,
15345,09/13/23 13:25:00,,,,,,,,,1,29.033,79.554,25.167,1.3,3.0,155,0.0,,,,,,
15346,09/13/23 13:30:00,,,,,,,,,1,29.054,79.272,25.128,1.3,3.3,141,0.0,,,,,,
15347,09/13/23 13:35:00,,,,,,,,,1,29.033,79.028,25.055,1.3,3.0,141,0.0,,,,,,
15348,09/13/23 13:40:00,,,,,,,,,1,28.990,79.202,25.050,2.0,4.3,125,0.0,,,,,,
15349,09/13/23 13:45:00,,,,,,,,,1,28.990,79.648,25.145,2.0,4.3,137,0.0,,,,,,
15350,09/13/23 13:50:00,,,,,,,,,1,29.033,79.651,25.187,1.3,3.3,141,0.0,,,,,,
15351,09/13/23 13:55:00,,,,,,,,,1,28.990,79.683,25.152,1.3,5.0,152,0.0,,,,,,
15352,09/13/23 14:00:00,,,,,,,,,1,28.968,79.765,25.149,2.0,4.7,134,0.0,,,,,,
15353,09/13/23 14:05:00,,,,,,,,,1,28.990,79.652,25.146,1.3,4.0,145,0.0,,,,,,
15354,09/13/23 14:10:00,,,,,,,,,1,28.947,79.867,25.149,1.3,3.3,156,0.0,,,,,,
15355,09/13/23 14:15:00,,,,,,,,,1,28.968,80.072,25.213,1.3,3.3,139,0.0,,,,,,
15356,09/13/23 14:20:00,,,,,,,,,1,28.883,80.250,25.167,1.3,3.3,135,0.0,,,,,,
15357,09/13/23 14:25:00,,,,,,,,,1,28.904,80.392,25.218,1.3,2.7,135,0.0,,,,,,
15358,09/13/23 14:30:00,,,,,,,,,1,28.840,80.453,25.168,2.0,5.0,124,0.0,,,,,,
15359,09/13/23 14:35:00,,,,,,,,,1,28.840,80.342,25.145,1.7,3.3,130,0.0,,,,,,
15360,09/13/23 14:40:00,,,,,,,,,1,28.840,80.220,25.119,2.3,4.7,134,0.0,,,,,,
15361,09/13/23 14:45:00,,,,,,,,,1,28.797,80.385,25.112,1.7,4.0,132,0.0,,,,,,
15362,09/13/23 14:50:00,,,,,,,,,1,28.797,81.047,25.250,2.0,4.3,130,0.0,,,,,,
15363,09/13/23 14:55:00,,,,,,,,,1,28.797,81.097,25.260,1.7,3.0,124,0.0,,,,,,
15364,09/13/23 15:00:00,,,,,,,,,1,28.711,80.671,25.088,2.0,4.0,130,0.0,,,,,,
15365,09/13/23 15:05:00,,,,,,,,,1,28.711,80.296,25.010,2.3,4.7,125,0.0,,,,,,
15366,09/13/23 15:10:00,,,,,,,,,1,28.754,80.410,25.076,2.3,4.3,132,0.0,,,,,,
15367,09/13/23 15:15:00,,,,,,,,,1,28.711,80.616,25.077,2.0,3.7,131,0.0,,,,,,
15368,09/13/23 15:20:00,,,,,,,,,1,28.711,80.365,25.024,1.3,2.7,131,0.0,,,,,,
15369,09/13/23 15:25:00,,,,,,,,,1,28.711,80.406,25.033,1.3,4.0,142,0.0,,,,,,
15370,09/13/23 15:30:00,,,,,,,,,1,28.690,80.113,24.951,1.7,5.7,145,0.0,,,,,,
15371,09/13/23 15:35:00,,,,,,,,,1,28.690,80.493,25.030,1.7,3.0,135,0.0,,,,,,
15372,09/13/23 15:40:00,,,,,,,,,1,28.690,80.594,25.051,1.0,2.7,120,0.0,,,,,,
15373,09/13/23 15:45:00,,,,,,,,,1,28.647,80.568,25.004,1.3,3.0,135,0.0,,,,,,
15374,09/13/23 15:50:00,,,,,,,,,1,28.625,80.017,24.868,1.7,3.7,135,0.0,,,,,,
15375,09/13/23 15:55:00,,,,,,,,,1,28.647,79.931,24.871,1.3,3.0,135,0.0,,,,,,
15376,09/13/23 16:00:00,,,,,,,,,1,28.625,79.692,24.799,1.3,3.0,134,0.0,,,,,,
15377,09/13/23 16:05:00,,,,,,,,,1,28.647,78.369,24.540,1.7,4.3,138,0.0,,,,,,
15378,09/13/23 16:10:00,,,,,,,,,1,28.690,78.306,24.568,1.7,3.0,138,0.0,,,,,,
15379,09/13/23 16:15:00,,,,,,,,,1,28.668,77.501,24.374,1.7,3.7,125,0.0,,,,,,
15380,09/13/23 16:20:00,,,,,,,,,1,28.625,77.517,24.336,2.7,4.7,134,0.0,,,,,,
15381,09/13/23 16:25:00,,,,,,,,,1,28.668,76.648,24.189,1.0,2.7,130,0.0,,,,,,
15382,09/13/23 16:30:00,,,,,,,,,1,28.604,77.778,24.371,1.7,4.0,137,0.0,,,,,,
15383,09/13/23 16:35:00,,,,,,,,,1,28.582,78.599,24.526,2.3,4.7,128,0.0,,,,,,
15384,09/13/23 16:40:00,,,,,,,,,1,28.475,79.541,24.622,2.3,5.0,128,0.0,,,,,,
15385,09/13/23 16:45:00,,,,,,,,,1,28.411,79.678,24.588,1.7,4.7,130,0.0,,,,,,
15386,09/13/23 16:50:00,,,,,,,,,1,28.411,79.519,24.554,2.3,4.0,124,0.0,,,,,,
15387,09/13/23 16:55:00,,,,,,,,,1,28.432,78.584,24.377,2.0,5.3,135,0.0,,,,,,
15388,09/13/23 17:00:00,,,,,,,,,1,28.475,78.293,24.357,1.7,4.3,132,0.0,,,,,,
15389,09/13/23 17:05:00,,,,,,,,,1,28.432,77.943,24.240,1.7,4.7,139,0.0,,,,,,
15390,09/13/23 17:10:00,,,,,,,,,1,28.411,77.646,24.156,1.7,4.7,145,0.0,,,,,,
15391,09/13/23 17:15:00,,,,,,,,,1,28.411,76.579,23.925,1.7,4.0,137,0.0,,,,,,
15392,09/13/23 17:20:00,,,,,,,,,1,28.432,75.024,23.604,1.7,3.7,139,0.0,,,,,,
15393,09/13/23 17:25:00,,,,,,,,,1,28.454,75.583,23.748,1.3,3.7,139,0.0,,,,,,
15394,09/13/23 17:30:00,,,,,,,,,1,28.389,76.158,23.812,1.7,4.0,144,0.0,,,,,,
15395,09/13/23 17:35:00,,,,,,,,,1,28.368,76.507,23.868,1.3,3.7,146,0.0,,,,,,
15396,09/13/23 17:40:00,,,,,,,,,1,28.325,76.556,23.837,1.3,3.0,145,0.0,,,,,,
15397,09/13/23 17:45:00,,,,,,,,,1,28.325,77.046,23.943,1.7,3.7,172,0.0,,,,,,
15398,09/13/23 17:50:00,,,,,,,,,1,28.261,77.124,23.898,1.7,4.0,139,0.0,,,,,,
15399,09/13/23 17:55:00,,,,,,,,,1,28.282,76.777,23.843,1.7,3.3,153,0.0,,,,,,
15400,09/13/23 18:00:00,,,,,,,,,1,28.303,76.919,23.895,1.3,3.3,145,0.0,,,,,,
15401,09/13/23 18:05:00,,,,,,,,,1,28.261,76.780,23.823,1.0,2.3,128,0.0,,,,,,
15402,09/13/23 18:10:00,,,,,,,,,1,28.239,76.799,23.806,1.3,3.3,151,0.0,,,,,,
15403,09/13/23 18:15:00,,,,,,,,,1,28.282,76.799,23.848,1.3,3.3,146,0.0,,,,,,
15404,09/13/23 18:20:00,,,,,,,,,1,28.239,76.672,23.779,1.3,2.7,139,0.0,,,,,,
15405,09/13/23 18:25:00,,,,,,,,,1,28.239,77.041,23.859,1.0,2.3,138,0.0,,,,,,
15406,09/13/23 18:30:00,,,,,,,,,1,28.196,76.915,23.790,1.0,2.3,141,0.0,,,,,,
15407,09/13/23 18:35:00,,,,,,,,,1,28.261,76.384,23.737,1.0,2.3,121,0.0,,,,,,
15408,09/13/23 18:40:00,,,,,,,,,1,28.282,75.106,23.477,2.0,4.0,134,0.0,,,,,,
15409,09/13/23 18:45:00,,,,,,,,,1,28.239,76.306,23.699,2.0,3.7,131,0.0,,,,,,
15410,09/13/23 18:50:00,,,,,,,,,1,28.218,76.048,23.622,1.7,3.7,124,0.0,,,,,,
15411,09/13/23 18:55:00,,,,,,,,,1,28.196,76.201,23.635,1.7,3.0,122,0.0,,,,,,
15412,09/13/23 19:00:00,,,,,,,,,1,28.218,76.274,23.671,1.3,3.0,137,0.0,,,,,,
15413,09/13/23 19:05:00,,,,,,,,,1,28.239,76.107,23.656,2.0,3.3,131,0.0,,,,,,
15414,09/13/23 19:10:00,,,,,,,,,1,28.261,76.020,23.658,2.0,3.7,131,0.0,,,,,,
15415,09/13/23 19:15:00,,,,,,,,,1,28.218,75.526,23.508,2.0,4.7,134,0.0,,,,,,
15416,09/13/23 19:20:00,,,,,,,,,1,28.261,75.192,23.475,2.0,3.7,128,0.0,,,,,,
15417,09/13/23 19:25:00,,,,,,,,,1,28.239,75.610,23.547,1.7,4.0,120,0.0,,,,,,
15418,09/13/23 19:30:00,,,,,,,,,1,28.196,75.595,23.502,1.7,3.3,132,0.0,,,,,,
15419,09/13/23 19:35:00,,,,,,,,,1,28.218,75.592,23.522,2.0,4.0,130,0.0,,,,,,
15420,09/13/23 19:40:00,,,,,,,,,1,28.196,75.640,23.512,2.0,3.7,127,0.0,,,,,,
15421,09/13/23 19:45:00,,,,,,,,,1,28.196,75.842,23.556,1.7,3.3,134,0.0,,,,,,
15422,09/13/23 19:50:00,,,,,,,,,1,28.153,75.743,23.493,1.7,4.3,132,0.0,,,,,,
15423,09/13/23 19:55:00,,,,,,,,,1,28.175,75.929,23.555,1.7,3.3,128,0.0,,,,,,
15424,09/13/23 20:00:00,,,,,,,,,1,28.175,76.045,23.580,2.0,4.0,127,0.0,,,,,,
15425,09/13/23 20:05:00,,,,,,,,,1,28.132,76.297,23.593,1.3,3.3,127,0.0,,,,,,
15426,09/13/23 20:10:00,,,,,,,,,1,28.089,76.680,23.635,1.3,2.7,117,0.0,,,,,,
15427,09/13/23 20:15:00,,,,,,,,,1,28.068,76.904,23.663,1.3,2.7,135,0.0,,,,,,
15428,09/13/23 20:20:00,,,,,,,,,1,28.025,77.244,23.695,1.0,2.7,146,0.0,,,,,,
15429,09/13/23 20:25:00,,,,,,,,,1,27.982,77.609,23.732,1.0,2.3,131,0.0,,,,,,
15430,09/13/23 20:30:00,,,,,,,,,1,27.939,77.911,23.755,1.0,2.7,130,0.0,,,,,,
15431,09/13/23 20:35:00,,,,,,,,,1,27.939,78.007,23.775,1.3,2.7,115,0.0,,,,,,
15432,09/13/23 20:40:00,,,,,,,,,1,27.939,78.370,23.853,1.3,3.0,121,0.0,,,,,,
15433,09/13/23 20:45:00,,,,,,,,,1,27.917,78.520,23.864,1.7,3.3,125,0.0,,,,,,
15434,09/13/23 20:50:00,,,,,,,,,1,27.939,78.479,23.876,1.7,3.7,125,0.0,,,,,,
15435,09/13/23 20:55:00,,,,,,,,,1,27.917,78.611,23.883,1.0,2.7,141,0.0,,,,,,
15436,09/13/23 21:00:00,,,,,,,,,1,27.896,78.796,23.901,1.3,3.0,130,0.0,,,,,,
15437,09/13/23 21:05:00,,,,,,,,,1,27.853,79.266,23.959,1.3,3.3,124,0.0,,,,,,
15438,09/13/23 21:10:00,,,,,,,,,1,27.832,79.341,23.954,1.3,3.0,131,0.0,,,,,,
15439,09/13/23 21:15:00,,,,,,,,,1,27.810,79.638,23.995,1.0,2.3,121,0.0,,,,,,
15440,09/13/23 21:20:00,,,,,,,,,1,27.810,79.911,24.053,1.0,2.7,110,0.0,,,,,,
15441,09/13/23 21:25:00,,,,,,,,,1,27.789,80.238,24.100,1.3,3.0,128,0.0,,,,,,
15442,09/13/23 21:30:00,,,,,,,,,1,27.767,80.293,24.090,1.3,2.3,135,0.0,,,,,,
15443,09/13/23 21:35:00,,,,,,,,,1,27.789,80.365,24.126,1.3,3.3,131,0.0,,,,,,
15444,09/13/23 21:40:00,,,,,,,,,1,27.767,80.461,24.125,1.7,3.7,122,0.0,,,,,,
15445,09/13/23 21:45:00,,,,,,,,,1,27.789,80.552,24.165,1.3,3.0,120,0.0,,,,,,
15446,09/13/23 21:50:00,,,,,,,,,1,27.810,80.540,24.183,1.7,3.0,118,0.0,,,,,,
15447,09/13/23 21:55:00,,,,,,,,,1,27.746,80.841,24.183,1.3,2.0,124,0.0,,,,,,
15448,09/13/23 22:00:00,,,,,,,,,1,27.789,80.961,24.250,1.0,2.3,115,0.0,,,,,,
15449,09/13/23 22:05:00,,,,,,,,,1,27.746,81.140,24.245,0.7,1.3,125,0.0,,,,,,
15450,09/13/23 22:10:00,,,,,,,,,1,27.746,81.216,24.260,1.0,3.0,130,0.0,,,,,,
15451,09/13/23 22:15:00,,,,,,,,,1,27.703,81.479,24.272,0.7,1.7,125,0.0,,,,,,
15452,09/13/23 22:20:00,,,,,,,,,1,27.703,81.721,24.322,1.0,2.3,124,0.0,,,,,,
15453,09/13/23 22:25:00,,,,,,,,,1,27.703,81.903,24.359,0.7,2.3,117,0.0,,,,,,
15454,09/13/23 22:30:00,,,,,,,,,1,27.660,82.008,24.339,1.0,2.0,107,0.0,,,,,,
15455,09/13/23 22:35:00,,,,,,,,,1,27.660,82.333,24.405,1.0,2.3,118,0.0,,,,,,
15456,09/13/23 22:40:00,,,,,,,,,1,27.724,82.232,24.447,1.7,3.0,132,0.0,,,,,,
15457,09/13/23 22:45:00,,,,,,,,,1,27.746,82.101,24.442,1.3,3.3,135,0.0,,,,,,
15458,09/13/23 22:50:00,,,,,,,,,1,27.746,82.266,24.475,1.0,2.0,120,0.0,,,,,,
15459,09/13/23 22:55:00,,,,,,,,,3,27.767,82.179,24.478,1.3,3.0,128,0.0,,,,,,
15460,09/13/23 23:00:00,,,,,,,,,6,27.746,82.155,24.453,1.3,4.0,135,0.0,,,,,,
15461,09/13/23 23:05:00,,,,,,,,,12,27.724,82.325,24.466,1.0,3.0,131,0.0,,,,,,
15462,09/13/23 23:10:00,,,,,,,,,23,27.767,81.825,24.406,1.3,4.3,121,0.0,,,,,,
15463,09/13/23 23:15:00,,,,,,,,,29,27.810,82.004,24.485,1.7,3.7,131,0.0,,,,,,
15464,09/13/23 23:20:00,,,,,,,,,52,27.939,81.079,24.420,1.7,3.3,122,0.0,,,,,,
15465,09/13/23 23:25:00,,,,,,,,,74,28.068,80.488,24.423,1.7,3.3,124,0.0,,,,,,
15466,09/13/23 23:30:00,,,,,,,,,78,28.239,79.962,24.481,1.3,2.7,108,0.0,,,,,,
15467,09/13/23 23:35:00,,,,,,,,,97,28.282,80.076,24.546,1.7,3.3,122,0.0,,,,,,
15468,09/13/23 23:40:00,,,,,,,,,112,28.411,79.564,24.564,1.3,2.3,137,0.0,,,,,,
15469,09/13/23 23:45:00,,,,,,,,,69,28.411,80.188,24.695,1.3,2.3,117,0.0,,,,,,
15470,09/13/23 23:50:00,,,,,,,,,81,28.346,80.127,24.619,1.3,2.3,127,0.0,,,,,,
15471,09/13/23 23:55:00,,,,,,,,,72,28.647,79.181,24.712,0.7,2.0,139,0.0,,,,,,
15472,09/14/23 00:00:00,,,,,,,,,79,28.325,79.767,24.523,2.0,3.3,128,0.0,,,,,,
15473,09/14/23 00:05:00,,,,,,,,,68,28.432,79.939,24.664,1.3,2.7,132,0.0,,,,,,
15474,09/14/23 00:10:00,,,,,,,,,96,28.282,79.963,24.523,2.0,3.7,128,0.0,,,,,,
15475,09/14/23 00:15:00,,,,,,,,,148,28.346,80.081,24.610,2.0,4.3,132,0.0,,,,,,
15476,09/14/23 00:20:00,,,,,,,,,122,28.496,79.153,24.561,2.3,4.3,122,0.0,,,,,,
15477,09/14/23 00:25:00,,,,,,,,,279,28.968,77.998,24.772,2.0,3.3,131,0.0,,,,,,
15478,09/14/23 00:30:00,,,,,,,,,324,29.312,76.721,24.828,2.0,4.0,160,0.0,,,,,,
15479,09/14/23 00:35:00,,,,,,,,,334,29.204,76.442,24.663,1.7,4.0,141,0.0,,,,,,
15480,09/14/23 00:40:00,,,,,,,,,292,29.547,75.898,24.875,1.7,4.3,134,0.0,,,,,,
15481,09/14/23 00:45:00,,,,,,,,,374,29.440,76.242,24.847,2.0,4.7,141,0.0,,,,,,
15482,09/14/23 00:50:00,,,,,,,,,144,29.440,74.870,24.542,2.0,5.3,158,0.0,,,,,,
15483,09/14/23 00:55:00,,,,,,,,,361,29.269,74.894,24.382,2.7,6.3,151,0.0,,,,,,
15484,09/14/23 01:00:00,,,,,,,,,157,29.483,74.542,24.510,2.0,5.7,169,0.0,,,,,,
15485,09/14/23 01:05:00,,,,,,,,,476,29.633,74.124,24.561,2.0,4.3,137,0.0,,,,,,
15486,09/14/23 01:10:00,,,,,,,,,458,29.590,73.480,24.373,2.3,5.0,137,0.0,,,,,,
15487,09/14/23 01:15:00,,,,,,,,,457,29.419,73.082,24.117,2.7,6.0,135,0.0,,,,,,
15488,09/14/23 01:20:00,,,,,,,,,469,29.547,72.734,24.161,2.7,5.7,139,0.0,,,,,,
15489,09/14/23 01:25:00,,,,,,,,,484,30.169,71.031,24.362,1.7,4.3,138,0.0,,,,,,
15490,09/14/23 01:30:00,,,,,,,,,511,30.169,69.447,23.986,2.3,5.3,153,0.0,,,,,,
15491,09/14/23 01:35:00,,,,,,,,,534,30.448,69.294,24.215,2.0,5.0,149,0.0,,,,,,
15492,09/14/23 01:40:00,,,,,,,,,547,30.255,70.600,24.343,2.0,5.0,159,0.0,,,,,,
15493,09/14/23 01:45:00,,,,,,,,,571,30.234,70.816,24.373,2.0,4.7,168,0.0,,,,,,
15494,09/14/23 01:50:00,,,,,,,,,582,30.534,70.274,24.532,2.0,4.7,152,0.0,,,,,,
15495,09/14/23 01:55:00,,,,,,,,,114,30.148,71.461,24.443,2.7,5.3,134,0.0,,,,,,
15496,09/14/23 02:00:00,,,,,,,,,554,29.869,71.583,24.204,2.7,5.3,131,0.0,,,,,,
15497,09/14/23 02:05:00,,,,,,,,,334,30.127,70.811,24.269,2.3,5.3,146,0.0,,,,,,
15498,09/14/23 02:10:00,,,,,,,,,677,30.577,68.196,24.071,1.7,4.3,149,0.0,,,,,,
15499,09/14/23 02:15:00,,,,,,,,,591,30.513,69.139,24.239,2.0,5.0,122,0.0,,,,,,
15500,09/14/23 02:20:00,,,,,,,,,771,30.513,68.992,24.204,2.3,5.0,148,0.0,,,,,,
15501,09/14/23 02:25:00,,,,,,,,,768,30.942,68.815,24.570,1.7,4.0,159,0.0,,,,,,
15502,09/14/23 02:30:00,,,,,,,,,796,31.135,68.266,24.620,1.7,5.0,135,0.0,,,,,,
15503,09/14/23 02:35:00,,,,,,,,,174,31.006,68.486,24.551,2.0,5.3,156,0.0,,,,,,
15504,09/14/23 02:40:00,,,,,,,,,777,30.427,68.334,23.962,3.0,6.0,166,0.0,,,,,,
15505,09/14/23 02:45:00,,,,,,,,,901,30.555,69.116,24.275,2.3,5.3,169,0.0,,,,,,
15506,09/14/23 02:50:00,,,,,,,,,219,29.955,70.448,24.019,3.0,5.7,162,0.0,,,,,,
15507,09/14/23 02:55:00,,,,,,,,,868,30.555,70.074,24.505,2.7,4.7,165,0.0,,,,,,
15508,09/14/23 03:00:00,,,,,,,,,946,30.942,68.399,24.469,2.0,5.0,146,0.0,,,,,,
15509,09/14/23 03:05:00,,,,,,,,,282,31.306,67.715,24.648,1.3,3.3,159,0.0,,,,,,
15510,09/14/23 03:10:00,,,,,,,,,251,31.027,66.424,24.060,1.7,5.3,149,0.0,,,,,,
15511,09/14/23 03:15:00,,,,,,,,,827,30.362,68.850,24.026,3.0,5.7,166,0.0,,,,,,
15512,09/14/23 03:20:00,,,,,,,,,186,30.663,67.016,23.862,3.3,5.7,163,0.0,,,,,,
15513,09/14/23 03:25:00,,,,,,,,,893,30.984,65.206,23.711,2.3,5.7,172,0.0,,,,,,
15514,09/14/23 03:30:00,,,,,,,,,902,30.727,65.348,23.504,3.0,5.7,169,0.0,,,,,,
15515,09/14/23 03:35:00,,,,,,,,,902,30.834,66.136,23.805,2.7,5.7,139,0.0,,,,,,
15516,09/14/23 03:40:00,,,,,,,,,932,31.199,63.796,23.551,2.3,5.7,131,0.0,,,,,,
15517,09/14/23 03:45:00,,,,,,,,,919,31.070,64.062,23.498,2.7,5.3,127,0.0,,,,,,
15518,09/14/23 03:50:00,,,,,,,,,946,32.379,59.832,23.594,1.3,4.7,170,0.0,,,,,,
15519,09/14/23 03:55:00,,,,,,,,,963,31.671,61.843,23.479,2.7,5.0,169,0.0,,,,,,
15520,09/14/23 04:00:00,,,,,,,,,966,31.628,62.011,23.484,2.7,5.3,177,0.0,,,,,,
15521,09/14/23 04:05:00,,,,,,,,,946,31.992,60.473,23.409,2.0,6.0,153,0.0,,,,,,
15522,09/14/23 04:10:00,,,,,,,,,978,31.885,62.228,23.784,3.0,6.7,144,0.0,,,,,,
15523,09/14/23 04:15:00,,,,,,,,,"1,022",31.821,60.871,23.357,2.3,5.0,155,0.0,,,,,,
15524,09/14/23 04:20:00,,,,,,,,,974,31.671,61.466,23.377,2.3,6.7,148,0.0,,,,,,
15525,09/14/23 04:25:00,,,,,,,,,942,32.143,60.008,23.422,1.7,5.7,160,0.0,,,,,,
15526,09/14/23 04:30:00,,,,,,,,,953,32.228,59.806,23.446,2.0,6.0,131,0.0,,,,,,
15527,09/14/23 04:35:00,,,,,,,,,973,32.035,59.046,23.053,2.7,6.7,144,0.0,,,,,,
15528,09/14/23 04:40:00,,,,,,,,,963,32.078,58.198,22.854,2.3,5.0,135,0.0,,,,,,
15529,09/14/23 04:45:00,,,,,,,,,957,32.100,57.270,22.608,2.3,6.3,153,0.0,,,,,,
15530,09/14/23 04:50:00,,,,,,,,,946,31.692,58.344,22.535,2.7,7.3,144,0.0,,,,,,
15531,09/14/23 04:55:00,,,,,,,,,956,31.692,58.213,22.498,2.7,5.7,144,0.0,,,,,,
15532,09/14/23 05:00:00,,,,,,,,,949,31.821,57.343,22.370,3.3,6.7,168,0.0,,,,,,
15533,09/14/23 05:05:00,,,,,,,,,959,32.014,57.284,22.532,3.0,6.0,173,0.0,,,,,,
15534,09/14/23 05:10:00,,,,,,,,,954,32.078,56.880,22.475,2.7,5.7,146,0.0,,,,,,
15535,09/14/23 05:15:00,,,,,,,,,962,32.207,55.993,22.336,2.7,5.0,158,0.0,,,,,,
15536,09/14/23 05:20:00,,,,,,,,,959,32.722,55.593,22.696,2.0,5.0,170,0.0,,,,,,
15537,09/14/23 05:25:00,,,,,,,,,947,32.121,57.572,22.715,2.7,5.0,152,0.0,,,,,,
15538,09/14/23 05:30:00,,,,,,,,,958,32.850,56.275,23.017,1.7,3.7,128,0.0,,,,,,
15539,09/14/23 05:35:00,,,,,,,,,961,32.593,56.358,22.802,2.7,5.0,176,0.0,,,,,,
15540,09/14/23 05:40:00,,,,,,,,,908,32.357,56.606,22.656,2.7,6.7,163,0.0,,,,,,
15541,09/14/23 05:45:00,,,,,,,,,918,32.786,56.281,22.959,2.3,4.7,151,0.0,,,,,,
15542,09/14/23 05:50:00,,,,,,,,,806,32.657,54.418,22.284,2.0,5.0,165,0.0,,,,,,
15543,09/14/23 05:55:00,,,,,,,,,871,32.100,56.107,22.270,3.3,6.7,168,0.0,,,,,,
15544,09/14/23 06:00:00,,,,,,,,,797,32.572,53.109,21.805,2.3,5.7,176,0.0,,,,,,
15545,09/14/23 06:05:00,,,,,,,,,792,32.958,51.992,21.812,1.7,4.7,163,0.0,,,,,,
15546,09/14/23 06:10:00,,,,,,,,,814,32.786,51.414,21.471,2.3,5.0,163,0.0,,,,,,
15547,09/14/23 06:15:00,,,,,,,,,677,32.679,53.259,21.950,2.3,5.7,163,0.0,,,,,,
15548,09/14/23 06:20:00,,,,,,,,,833,32.507,52.615,21.592,2.3,5.3,155,0.0,,,,,,
15549,09/14/23 06:25:00,,,,,,,,,758,32.915,50.869,21.415,2.0,5.0,163,0.0,,,,,,
15550,09/14/23 06:30:00,,,,,,,,,808,33.151,51.781,21.923,1.7,3.7,173,0.0,,,,,,
15551,09/14/23 06:35:00,,,,,,,,,886,32.958,52.238,21.889,2.3,6.7,169,0.0,,,,,,
15552,09/14/23 06:40:00,,,,,,,,,831,33.065,49.630,21.149,2.0,4.7,158,0.0,,,,,,
15553,09/14/23 06:45:00,,,,,,,,,821,33.108,50.475,21.465,2.0,4.7,160,0.0,,,,,,
15554,09/14/23 06:50:00,,,,,,,,,758,32.207,52.988,21.431,2.7,5.7,124,0.0,,,,,,
15555,09/14/23 06:55:00,,,,,,,,,756,32.228,53.259,21.534,2.3,5.3,158,0.0,,,,,,
15556,09/14/23 07:00:00,,,,,,,,,248,32.572,52.338,21.565,2.0,4.7,149,0.0,,,,,,
15557,09/14/23 07:05:00,,,,,,,,,582,32.207,53.227,21.504,3.3,5.7,159,0.0,,,,,,
15558,09/14/23 07:10:00,,,,,,,,,748,33.172,50.225,21.442,2.0,5.0,163,0.0,,,,,,
